1731405420000,1,21,17.6,136.0,12.0,1
1731405421000,1,14,20.3,247.0,21.0,1
1731405421000,1,3,19.6,184.0,14.0,1
1731405421000,1,21,17.7,136.0,12.0,1
1731405422000,1,14,20.3,247.0,21.0,1
1731405422000,1,3,19.6,184.0,14.0,1
1731405422000,1,21,17.7,136.0,12.0,1
1731405423000,1,14,20.3,247.0,21.0,1
1731405423000,1,3,19.6,184.0,14.0,1
1731405423000,1,21,17.8,136.0,12.0,1
1731405424000,1,14,20.3,247.0,21.0,1
1731405424000,1,3,19.7,184.0,14.0,1
1731405424000,1,21,17.8,136.0,12.0,1
1731405425000,1,14,20.3,248.0,22.0,1
1731405425000,1,3,19.6,184.0,14.0,1
1731405425000,1,21,17.8,136.0,12.0,1
1731405426000,1,14,20.4,248.0,22.0,1
1731405426000,1,3,19.6,184.0,14.0,1
1731405426000,1,21,17.7,136.0,12.0,1
1731405427000,1,14,20.3,248.0,22.0,1
1731405427000,1,3,19.7,184.0,14.0,1
1731405427000,1,21,14.3,136.0,12.0,1
1731405428000,1,8,16.2,77.0,56.0,1
1731405428000,1,14,20.2,248.0,22.0,1
1731405428000,1,3,19.7,184.0,14.0,1
1731405428000,1,21,14.3,136.0,12.0,1
1731405429000,1,8,17.2,77.0,56.0,1
1731405429000,1,14,20.2,248.0,22.0,1
1731405429000,1,3,19.7,184.0,14.0,1
1731405429000,1,21,14.3,136.0,12.0,1
1731405430000,1,8,17.2,77.0,56.0,1
1731405430000,1,14,20.1,248.0,22.0,1
1731405430000,1,3,19.7,184.0,14.0,1
1731405430000,1,21,14.3,136.0,12.0,1
1731405431000,1,8,17.2,77.0,56.0,1
1731405431000,1,14,17.1,248.0,22.0,1
1731405431000,1,3,19.7,184.0,14.0,1
1731405431000,1,21,14.4,136.0,12.0,1
1731405432000,1,8,14.1,77.0,56.0,1
1731405432000,1,14,17.1,248.0,22.0,1
1731405432000,1,3,19.7,184.0,14.0,1
1731405432000,1,21,14.0,134.0,12.0,1
1731405433000,1,8,14.1,77.0,56.0,1
1731405433000,1,14,17.1,248.0,22.0,1
1731405433000,1,3,19.8,184.0,14.0,1
1731405433000,1,21,14.0,134.0,12.0,1
1731405434000,1,8,14.2,77.0,56.0,1
1731405434000,1,14,17.0,248.0,22.0,1
1731405434000,1,3,19.8,184.0,14.0,1
1731405434000,1,21,14.0,134.0,12.0,1
1731405435000,1,8,14.3,77.0,56.0,1
1731405435000,1,14,16.9,248.0,22.0,1
1731405435000,1,3,13.1,184.0,14.0,1
1731405436000,1,8,14.4,77.0,56.0,1
1731405436000,1,14,13.5,248.0,22.0,1
1731405436000,1,3,13.1,184.0,14.0,1
1731405437000,1,8,14.4,77.0,56.0,1
1731405437000,1,14,13.5,248.0,22.0,1
1731405438000,1,8,14.4,77.0,56.0,1
1731405438000,1,14,13.5,248.0,22.0,1
1731405438000,1,21,12.5,134.0,12.0,1
1731405439000,1,8,14.3,77.0,56.0,1
1731405439000,1,14,12.1,248.0,22.0,1
1731405439000,1,21,12.5,134.0,12.0,1
1731405440000,1,8,14.3,77.0,56.0,1
1731405440000,1,14,12.1,248.0,22.0,1
1731405440000,1,21,16.7,134.0,12.0,1
1731405441000,1,8,14.3,77.0,56.0,1
1731405441000,1,21,16.7,134.0,12.0,1
1731405442000,1,8,14.4,77.0,56.0,1
1731405442000,1,21,16.7,134.0,12.0,1
1731405443000,1,8,18.4,77.0,56.0,1
1731405443000,1,3,19.6,184.0,14.0,1
1731405443000,1,21,16.7,134.0,12.0,1
1731405444000,1,8,18.4,77.0,56.0,1
1731405444000,1,3,18.6,184.0,14.0,1
1731405444000,1,21,16.7,134.0,12.0,1
1731405444000,1,2,20.3,151.0,11.0,1
1731405445000,1,8,18.4,77.0,56.0,1
1731405445000,1,3,22.4,184.0,14.0,1
1731405445000,1,21,16.6,134.0,12.0,1
1731405445000,1,2,20.5,151.0,11.0,1
1731405446000,1,8,18.3,77.0,56.0,1
1731405446000,1,3,23.3,184.0,14.0,1
1731405446000,1,21,16.5,134.0,12.0,1
1731405446000,1,2,22.0,151.0,11.0,1
1731405447000,1,8,18.2,77.0,56.0,1
1731405447000,1,3,23.3,184.0,14.0,1
1731405447000,1,21,16.3,134.0,12.0,1
1731405447000,1,2,22.1,151.0,11.0,1
1731405448000,1,8,14.8,77.0,56.0,1
1731405448000,1,3,23.2,184.0,14.0,1
1731405448000,1,21,13.1,134.0,12.0,1
1731405448000,1,2,22.0,151.0,11.0,1
1731405449000,1,8,14.8,77.0,56.0,1
1731405449000,1,3,23.1,184.0,14.0,1
1731405449000,1,21,13.1,134.0,12.0,1
1731405449000,1,2,22.0,151.0,11.0,1
1731405450000,1,8,14.8,77.0,56.0,1
1731405450000,1,3,23.0,184.0,14.0,1
1731405450000,1,21,13.4,134.0,12.0,1
1731405450000,1,2,21.9,151.0,11.0,1
1731405451000,1,8,12.3,77.0,56.0,1
1731405451000,1,3,23.0,184.0,14.0,1
1731405451000,1,21,13.4,134.0,12.0,1
1731405451000,1,2,21.8,151.0,11.0,1
1731405452000,1,8,12.3,77.0,56.0,1
1731405452000,1,3,23.1,184.0,14.0,1
1731405452000,1,21,13.4,134.0,12.0,1
1731405452000,1,2,21.9,151.0,11.0,1
1731405453000,1,8,17.2,77.0,56.0,1
1731405453000,1,3,22.9,184.0,14.0,1
1731405453000,1,21,14.8,134.0,12.0,1
1731405453000,1,2,21.9,151.0,11.0,1
1731405454000,1,8,17.2,77.0,56.0,1
1731405454000,1,3,22.8,184.0,14.0,1
1731405454000,1,21,14.8,134.0,12.0,1
1731405454000,1,2,21.8,151.0,11.0,1
1731405455000,1,8,17.2,77.0,56.0,1
1731405455000,1,3,20.3,184.0,14.0,1
1731405455000,1,21,13.9,134.0,12.0,1
1731405455000,1,2,21.7,151.0,11.0,1
1731405456000,1,8,12.8,77.0,56.0,1
1731405456000,1,3,20.4,184.0,14.0,1
1731405456000,1,21,13.9,134.0,12.0,1
1731405456000,1,2,21.6,151.0,11.0,1
1731405457000,1,8,12.8,77.0,56.0,1
1731405457000,1,3,20.5,184.0,14.0,1
1731405457000,1,21,13.9,134.0,12.0,1
1731405457000,1,2,21.5,151.0,11.0,1
1731405458000,1,3,23.1,184.0,14.0,1
1731405458000,1,21,14.2,134.0,12.0,1
1731405458000,1,2,24.6,151.0,11.0,1
1731405459000,1,3,23.1,184.0,14.0,1
1731405459000,1,21,14.2,134.0,12.0,1
1731405459000,1,2,24.6,151.0,11.0,1
1731405460000,1,3,23.1,184.0,14.0,1
1731405460000,1,21,14.2,134.0,12.0,1
1731405460000,1,2,24.5,151.0,11.0,1
1731405461000,1,3,23.2,184.0,14.0,1
1731405461000,1,21,14.2,134.0,12.0,1
1731405461000,1,2,24.5,151.0,11.0,1
1731405462000,1,3,23.1,184.0,14.0,1
1731405462000,1,21,14.2,134.0,12.0,1
1731405462000,1,2,24.5,151.0,11.0,1
1731405463000,1,3,23.1,184.0,14.0,1
1731405463000,1,21,12.9,134.0,12.0,1
1731405463000,1,2,24.5,151.0,11.0,1
1731405464000,1,3,23.0,184.0,14.0,1
1731405464000,1,21,12.9,134.0,12.0,1
1731405464000,1,2,24.4,151.0,11.0,1
1731405465000,1,3,20.4,184.0,14.0,1
1731405465000,1,21,12.9,134.0,12.0,1
1731405465000,1,2,24.4,151.0,11.0,1
1731405466000,1,3,20.5,184.0,14.0,1
1731405466000,1,21,14.1,134.0,12.0,1
1731405466000,1,2,24.5,151.0,11.0,1
1731405467000,1,3,20.5,184.0,14.0,1
1731405467000,1,21,14.1,134.0,12.0,1
1731405467000,1,2,27.3,151.0,11.0,1
1731405468000,1,3,20.5,184.0,14.0,1
1731405468000,1,21,13.6,134.0,12.0,1
1731405468000,1,2,27.3,151.0,11.0,1
1731405469000,1,3,20.5,184.0,14.0,1
1731405469000,1,21,13.6,134.0,12.0,1
1731405469000,1,2,27.2,151.0,11.0,1
1731405470000,1,3,20.6,184.0,14.0,1
1731405470000,1,21,13.6,134.0,12.0,1
1731405470000,1,2,25.0,151.0,11.0,1
1731405471000,1,3,20.5,184.0,14.0,1
